Indexes,,,Vessel Details,,,,,,,,,,,,,,,Deductible Details,,,,,,,,,,,,Burning Costs,,,,,,,,,,,,,,,Loading Costs,,,,,Final Premiums,,,,
#,quote_id,Status,ppoidx,Vessel Name,NS,Segment,Mutuality,IMO,Ship Type,GXL Category,Grs Tonnage,Built Year,Vessel Flag,Domicile,Memb. Exper.,DRAT,NPRI Limit ($m),Ded. Fee Treatment,Cgo Evt/Voy,Ded Cgo,Crew Evt/Voy,Ded Crew,Ded Stev.,Ded Pass.,Ded FFO,RDC 1/4ths,Ded Coll.,Ded Poll.,Ded Other,Cargo,Crew Accident,Crew Illness,Stevedore & 3rd Party,Passenger,Fixed & Floating Objects,Collision,Pollution,"Deviations, Stowaways & Fines",Accidents and Breakdowns,Retained,Abatement,Before Modifiers,After AADL,After Sliders,Pool,RI GXL,RI NON-GXL,Mgt. Expenses,Total Loads,Total Premium,Check0,Rate per Ton,ALR Retained,ALR Retained Less Expenses
2069,,calced,1220890,GEMA,n,PNI,POOLED,9171199,TANKER CHEMICAL,CLEAN TANKER,13817,2001,MARSHALL ISLANDS,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"10,500",II_event,"10,500","10,500","10,500","20,000",CO_4_4THS,"20,000","8,500","8,500","1,430","1,212",906,25,592,370,273,386,179,162,"5,535",44,"5,579","1,483","1,860","1,495","5,502",0,"3,193","10,190","12,050",0,0.872,"5,039","1,846"
2070,,calced,1220967,ADFINES SUN,n,PNI,POOLED,9580998,TANKER CHEMICAL,CLEAN TANKER,13239,2011,MALTA,SWITZERLAND,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"13,500","13,500","13,500","41,500",CO_4_4THS,"41,500","13,000","13,000","1,159",819,604,13,509,253,185,269,119,144,"4,074",31,"4,105","1,091","1,369","1,444","5,272",0,"3,085","9,801","11,170",0,0.844,"4,443","1,358"
2071,,calced,1220968,ADFINES SEA,n,PNI,POOLED,9580962,TANKER CHEMICAL,CLEAN TANKER,13239,2011,MALTA,SWITZERLAND,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"13,500","13,500","13,500","41,500",CO_4_4THS,"41,500","13,000","13,000","1,159",819,604,13,509,253,185,269,119,144,"4,074",31,"4,105","1,091","1,369","1,444","5,272",0,"3,085","9,801","11,170",0,0.844,"4,443","1,358"
2072,,calced,1220983,ADFINES STAR,n,PNI,POOLED,9580974,TANKER CHEMICAL,CLEAN TANKER,13239,2011,MALTA,SWITZERLAND,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"13,500","13,500","13,500","41,500",CO_4_4THS,"41,500","13,000","13,000","1,159",819,604,13,509,253,185,269,119,144,"4,074",31,"4,105","1,091","1,369","1,444","5,272",0,"3,085","9,801","11,170",0,0.844,"4,443","1,358"
2073,,calced,1220984,ADFINES SKY,n,PNI,POOLED,9580986,TANKER CHEMICAL,CLEAN TANKER,13239,2011,MALTA,SWITZERLAND,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"13,500","13,500","13,500","41,500",CO_4_4THS,"41,500","13,000","13,000","1,159",819,604,13,509,253,185,269,119,144,"4,074",31,"4,105","1,091","1,369","1,444","5,272",0,"3,085","9,801","11,170",0,0.844,"4,443","1,358"
2074,,calced,1221286,GREEN SKY,n,PNI,POOLED,9676515,TANKER CHEMICAL,CLEAN TANKER,30263,2014,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,500",II_event,"10,500","10,500","10,500","50,000",CO_4_4THS,"50,000","9,500","10,000",766,813,609,13,456,193,148,217,84,98,"3,397",30,"3,427",911,"1,142","1,421","12,051",0,"3,035","16,507","17,649",0,0.583,"4,168","1,133"
2075,,calced,1221287,GREEN HELLAS,n,PNI,POOLED,9676527,TANKER CHEMICAL,CLEAN TANKER,30263,2014,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,500",II_event,"10,500","10,500","10,500","50,000",CO_4_4THS,"50,000","9,500","10,000",766,813,609,13,456,193,148,217,84,98,"3,397",30,"3,427",911,"1,142","1,421","12,051",0,"3,035","16,507","17,649",0,0.583,"4,168","1,133"
2076,,calced,1221288,JENNY,n,PNI,POOLED,9247895,TANKER PRODUCT,CLEAN TANKER,28048,2002,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,500",II_event,"10,500","10,500","10,500","50,000",CO_4_4THS,"50,000","9,500","10,000",420,583,498,8,293,336,238,254,103,37,"2,770",36,"2,806",746,935,"1,399","11,169",0,"2,989","15,557","16,493",0,0.588,"3,913",924
2077,,calced,1221299,CLOE,n,PNI,POOLED,8876027,TANKER PRODUCT,CLEAN TANKER,1419,1994,PANAMA,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,000",II_event,"11,000","11,000","11,000","19,400",CO_1_4THS,"19,400","19,400","19,400",384,270,228,3,99,172,67,113,87,12,"1,435",19,"1,454",387,485,"1,353",565,0,"2,890","4,808","5,293",0,3.73,"3,368",478
2078,,calced,1221302,CORA A,n,PNI,POOLED,9357638,TANKER CHEMICAL,CLEAN TANKER,8251,2011,PANAMA,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"25,000",II_event,"11,000","11,000","11,000","19,400",CO_1_4THS,"19,400","19,400","19,400","1,162",784,587,12,316,274,114,261,114,95,"3,719",41,"3,760",1000,"1,253","1,432","3,286",0,"3,060","7,778","9,031",0,1.09,"4,300","1,240"
2079,,calced,1221303,CHER,n,PNI,POOLED,9357614,TANKER CHEMICAL,CLEAN TANKER,8251,2009,PANAMA,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"25,000",II_event,"8,500","8,500","8,500","20,000",CO_4_4THS,"20,000","14,000","14,000","1,162",839,638,12,331,273,205,271,118,95,"3,944",45,"3,989","1,060","1,330","1,440","3,286",0,"3,077","7,803","9,133",0,1.11,"4,392","1,315"
2080,,calced,1221370,MARINER A,n,PNI,POOLED,9288954,TANKER CHEMICAL,CLEAN TANKER,25364,2005,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"13,720","13,720","13,720","39,380",CO_4_4THS,"39,380","21,190","21,190","1,119","1,026",752,23,586,270,204,273,108,142,"4,503",37,"4,540","1,207","1,514","1,459","10,100",0,"3,117","14,676","16,190",0,0.638,"4,618","1,501"
2081,,calced,1221372,JENNY I,n,PNI,POOLED,9253595,TANKER CHEMICAL,CLEAN TANKER,25118,2003,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"13,720","13,720","13,720","39,380",CO_4_4THS,"39,380","21,190","21,190","1,119","1,026",752,23,586,270,204,273,108,142,"4,503",37,"4,540","1,207","1,514","1,459","10,002",0,"3,117","14,578","16,092",0,0.641,"4,618","1,501"
2082,,calced,1221374,PHOENIX AN,n,PNI,POOLED,9299496,TANKER PRODUCT,CLEAN TANKER,24048,2005,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"13,720","13,720","13,720","39,380",CO_4_4THS,"39,380","21,190","21,190",488,562,472,8,286,353,252,242,106,37,"2,806",33,"2,839",755,946,"1,400","9,576",0,"2,992","13,968","14,914",0,0.62,"3,928",936
2083,,calced,1221376,ANGELICA AN,n,PNI,POOLED,9198290,TANKER PRODUCT,CLEAN TANKER,28246,1999,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"13,720","13,720","13,720","39,380",CO_4_4THS,"39,380","21,190","21,190",457,588,494,9,300,374,262,252,99,48,"2,883",35,"2,918",776,973,"1,403","11,248",0,"2,998","15,649","16,622",0,0.588,"3,959",961
2084,,calced,1221422,ORANGE SUN,n,PNI,POOLED,9342580,TANKER CHEMICAL,CLEAN TANKER,33070,2007,LIBERIA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"35,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,"50,000","4,500","4,500",139,904,624,10,302,97,107,222,72,128,"2,605",31,"2,636",701,879,"1,393","13,168",0,"2,977","17,538","18,417",0,0.557,"3,846",869
2085,,calced,1221423,ORANGE OCEAN,n,PNI,POOLED,9675391,TANKER CHEMICAL,CLEAN TANKER,22687,2014,LIBERIA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"35,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,"50,000","4,500","4,500",146,729,506,6,246,89,92,195,75,112,"2,196",29,"2,225",592,742,"1,379","9,034",0,"2,947","13,360","14,102",0,0.622,"3,679",732
2086,,calced,1221424,ORANGE STAR,n,PNI,POOLED,9564384,TANKER CHEMICAL,CLEAN TANKER,34432,2011,LIBERIA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"35,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,"50,000","4,500","4,500",133,939,648,10,315,98,107,224,70,128,"2,672",31,"2,703",719,901,"1,396","13,711",0,"2,982","18,089","18,990",0,0.552,"3,873",891
2087,,calced,1221591,ERMIONI,n,PNI,POOLED,9301653,TANKER CHEMICAL,CLEAN TANKER,2195,2005,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",566,335,244,6,274,146,61,158,57,98,"1,945",25,"1,970",524,657,"1,371",874,0,"2,928","5,173","5,830",0,2.66,"3,577",649
2088,,calced,1221592,ADELE,n,PNI,POOLED,9531442,TANKER CHEMICAL,CLEAN TANKER,2336,2010,MALTA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",721,427,314,8,246,186,79,201,73,92,"2,347",29,"2,376",632,792,"1,384",930,0,"2,958","5,272","6,064",0,2.6,"3,741",783
2089,,calced,1221593,SAMPATIKI,n,PNI,POOLED,9405772,TANKER CHEMICAL,CLEAN TANKER,5031,2008,LIBERIA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",813,499,368,9,286,194,81,213,83,95,"2,641",30,"2,671",710,890,"1,395","2,003",0,"2,979","6,377","7,267",0,1.44,"3,860",881
2090,,calced,1221595,FRES,n,PNI,POOLED,9531363,TANKER PRODUCT,CLEAN TANKER,2240,2009,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",218,147,125,0,108,98,41,72,49,13,871,8,879,234,293,"1,333",892,0,"2,848","5,073","5,366",0,2.4,"3,138",290
2091,,calced,1221596,ARCADIA,n,PNI,POOLED,9359741,TANKER CHEMICAL,CLEAN TANKER,1296,2006,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",540,317,233,6,260,144,60,157,56,98,"1,871",25,"1,896",504,632,"1,368",516,0,"2,922","4,806","5,438",0,4.2,"3,546",624
2092,,calced,1221597,KRITI RUBY,n,PNI,POOLED,9391282,TANKER CHEMICAL,CLEAN TANKER,29832,2008,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",526,519,379,9,422,140,60,154,53,98,"2,360",25,"2,385",634,795,"1,385","11,879",0,"2,958","16,222","17,017",0,0.57,"3,745",787
2093,,calced,1221598,KALIKRATIS,n,PNI,POOLED,9531571,TANKER CHEMICAL,CLEAN TANKER,2336,2011,MALTA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",721,427,314,8,246,186,79,201,73,92,"2,347",29,"2,376",632,792,"1,384",930,0,"2,958","5,272","6,064",0,2.6,"3,741",783
2094,,calced,1221601,NICOS IV,n,PNI,POOLED,9103843,TANKER CHEMICAL,CLEAN TANKER,31183,2002,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",592,576,422,11,475,158,69,173,59,107,"2,642",28,"2,670",710,890,"1,395","12,417",0,"2,979","16,791","17,681",0,0.567,"3,860",881
2095,,calced,1221602,LOUTRO,n,PNI,POOLED,9531583,TANKER CHEMICAL,CLEAN TANKER,2336,2011,MALTA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",721,427,314,8,246,186,79,201,73,92,"2,347",29,"2,376",632,792,"1,384",930,0,"2,958","5,272","6,064",0,2.6,"3,741",783
2096,,calced,1221605,PROVIDENCE,n,PNI,POOLED,9531545,TANKER CHEMICAL,CLEAN TANKER,4175,2009,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",554,335,244,6,273,136,58,149,57,93,"1,905",24,"1,929",513,643,"1,369","1,662",0,"2,925","5,956","6,599",0,1.58,"3,560",635
2097,,calced,1221607,PLATINUM,n,PNI,POOLED,9075008,TANKER CHEMICAL,CLEAN TANKER,31330,1996,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",660,646,473,12,530,178,76,191,66,121,"2,953",30,"2,983",793,994,"1,405","12,476",0,"3,002","16,883","17,878",0,0.571,"3,987",985
2098,,calced,1221610,SOUDA,n,PNI,POOLED,9531430,TANKER CHEMICAL,CLEAN TANKER,2336,2010,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,"21,100","6,250","17,000",506,300,219,4,246,134,58,144,50,92,"1,753",22,"1,775",472,592,"1,364",930,0,"2,914","5,208","5,799",0,2.48,"3,499",585
2099,,calced,1221622,ABU DHABIIII,n,PNI,POOLED,9489027,TANKER PRODUCT,CLEAN TANKER,57748,2011,LIBERIA,UNITED ARAB EMIRATES,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"7,500","7,500","7,500","9,000",CO_1_4THS,"9,000","9,000","9,000",350,686,609,9,292,421,158,275,83,29,"2,912",44,"2,956",786,985,"1,404","22,995",0,"3,000","27,399","28,385",0,0.492,"3,971",971
2100,,calced,1221623,DIYYINAHI,n,PNI,POOLED,9487251,TANKER PRODUCT,CLEAN TANKER,42538,2011,LIBERIA,UNITED ARAB EMIRATES,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"7,500","7,500","7,500","9,000",CO_1_4THS,"9,000","9,000","9,000",368,656,580,9,283,413,157,263,89,27,"2,845",42,"2,887",768,962,"1,402","16,939",0,"2,995","21,336","22,298",0,0.524,"3,944",949
2101,,calced,1221624,LIWAV,n,PNI,POOLED,9489039,TANKER PRODUCT,CLEAN TANKER,57748,2011,LIBERIA,UNITED ARAB EMIRATES,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"7,500","7,500","7,500","9,000",CO_1_4THS,"9,000","9,000","9,000",350,686,609,9,292,421,158,275,83,29,"2,912",44,"2,956",786,985,"1,404","22,995",0,"3,000","27,399","28,385",0,0.492,"3,971",971
2102,,calced,1221625,MEZAIRAA,n,PNI,POOLED,9487275,TANKER PRODUCT,CLEAN TANKER,42538,2011,LIBERIA,UNITED ARAB EMIRATES,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"7,500","7,500","7,500","9,000",CO_1_4THS,"9,000","9,000","9,000",368,656,580,9,283,413,157,263,89,27,"2,845",42,"2,887",768,962,"1,402","16,939",0,"2,995","21,336","22,298",0,0.524,"3,944",949
2103,,calced,1221628,YAMILAHIII,n,PNI,POOLED,9487263,TANKER PRODUCT,CLEAN TANKER,42538,2011,LIBERIA,UNITED ARAB EMIRATES,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"7,500","7,500","7,500","9,000",CO_1_4THS,"9,000","9,000","9,000",368,656,580,9,283,413,157,263,89,27,"2,845",42,"2,887",768,962,"1,402","16,939",0,"2,995","21,336","22,298",0,0.524,"3,944",949
2104,,calced,1221734,BATISSA,n,PNI,POOLED,9364588,TANKER CHEMICAL,CLEAN TANKER,29733,2008,HONG KONG,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,050",II_event,"6,550","6,550","6,550","55,000",CO_4_4THS,"55,000","10,500","10,500",840,958,747,14,492,203,149,224,88,98,"3,813",37,"3,850","1,024","1,284","1,435","11,840",0,"3,066","16,341","17,626",0,0.593,"4,337","1,271"
2105,,calced,1221735,ATLANTIC HOPE,n,PNI,POOLED,9374272,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,050",II_event,"6,550","6,550","6,550","55,000",CO_4_4THS,"55,000","10,500","10,500",840,958,747,14,492,203,149,224,88,98,"3,813",37,"3,850","1,024","1,284","1,435","11,654",0,"3,066","16,155","17,440",0,0.596,"4,337","1,271"
2106,,calced,1221736,BLS RUWAIS,n,PNI,POOLED,9374296,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,050",II_event,"6,550","6,550","6,550","55,000",CO_4_4THS,"55,000","10,500","10,500",840,958,747,14,492,203,149,224,88,98,"3,813",37,"3,850","1,024","1,284","1,435","11,654",0,"3,066","16,155","17,440",0,0.596,"4,337","1,271"
2107,,calced,1221737,BURSA,n,PNI,POOLED,9387956,TANKER CHEMICAL,CLEAN TANKER,29733,2008,HONG KONG,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,050",II_event,"6,550","6,550","6,550","55,000",CO_4_4THS,"55,000","10,500","10,500",840,958,747,14,492,203,149,224,88,98,"3,813",37,"3,850","1,024","1,284","1,435","11,840",0,"3,066","16,341","17,626",0,0.593,"4,337","1,271"
2108,,calced,1221740,LEON M,n,PNI,POOLED,9428011,TANKER CHEMICAL,CLEAN TANKER,8247,2008,PANAMA,GREECE,0.3,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"12,000",II_event,"15,000","15,000","15,000","30,000",CO_4_4THS,"30,000","10,000","10,000","1,748","1,038",758,25,493,380,282,405,184,162,"5,475",41,"5,516","1,466","1,839","1,493","3,284",0,"3,189","7,966","9,804",0,1.19,"5,015","1,826"
2109,,calced,1221741,ADAMAS I,n,PNI,POOLED,9428683,TANKER CHEMICAL,CLEAN TANKER,29832,2009,PANAMA,GREECE,0.3,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"12,000",II_event,"15,000","15,000","15,000","30,000",CO_4_4THS,"30,000","10,000","10,000","1,569","1,455","1,062",32,692,392,291,420,164,168,"6,245",44,"6,289","1,672","2,097","1,519","11,879",0,"3,246","16,644","18,741",0,0.628,"5,328","2,082"
2110,,calced,1221742,GEORGIA M,n,PNI,POOLED,9321196,TANKER PRODUCT,CLEAN TANKER,40953,2007,PANAMA,GREECE,0.3,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"12,000",II_event,"15,000","15,000","15,000","30,000",CO_4_4THS,"30,000","10,000","10,000",744,"1,057",888,16,449,710,494,507,177,69,"5,111",51,"5,162","1,372","1,721","1,480","16,307",0,"3,163","20,950","22,671",0,0.554,"4,867","1,704"
2111,,calced,1221744,GALISSAS,n,PNI,POOLED,9397781,TANKER CHEMICAL,CLEAN TANKER,29924,2008,PANAMA,GREECE,0.3,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"12,000",II_event,"15,000","15,000","15,000","30,000",CO_4_4THS,"30,000","10,000","10,000","1,569","1,455","1,062",32,692,392,291,420,164,168,"6,245",44,"6,289","1,672","2,097","1,519","11,916",0,"3,246","16,681","18,778",0,0.628,"5,328","2,082"
2112,,calced,1221750,OCEAN QUEST,n,PNI,POOLED,9167162,TANKER PRODUCT,CLEAN TANKER,22181,2000,ISLE OF MAN,NORWAY,0,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"16,000",II_event,"15,000","15,000","15,000","8,000",CO_1_4THS,"8,000","8,000","8,000",71,282,213,0,97,145,68,126,46,26,"1,074",20,"1,094",291,365,"1,340","8,832",0,"2,864","13,036","13,401",0,0.604,"3,222",358
2113,,calced,1221751,OCEAN DIGNITY,n,PNI,POOLED,9306641,TANKER CHEMICAL,CLEAN TANKER,22184,2006,ISLE OF MAN,NORWAY,0,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"16,000",II_event,"15,000","15,000","15,000","8,000",CO_1_4THS,"8,000","8,000","8,000",180,518,341,5,202,116,60,148,49,121,"1,740",27,"1,767",470,589,"1,363","8,834",0,"2,913","13,110","13,699",0,0.618,"3,493",580
2114,,calced,1221795,AL SHAFFIAH,n,PNI,POOLED,9358620,TANKER CHEMICAL,CLEAN TANKER,11679,2006,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_event,"26,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500",922,938,756,13,593,229,172,256,118,141,"4,138",31,"4,169","1,108","1,390","1,446","4,651",0,"3,090","9,187","10,577",0,0.906,"4,470","1,380"
2115,,calced,1221813,BORAQ,n,PNI,POOLED,9247065,TANKER CHEMICAL,CLEAN TANKER,29576,2003,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500",997,"1,199",964,19,754,236,177,262,104,147,"4,859",33,"4,892","1,301","1,631","1,471","11,777",0,"3,143","16,391","18,022",0,0.609,"4,763","1,620"
2116,,calced,1221814,TAIBAH,n,PNI,POOLED,9203930,TANKER CHEMICAL,CLEAN TANKER,28981,2000,DOMINICA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500","1,115","1,338","1,077",25,845,266,200,295,115,163,"5,439",38,"5,477","1,456","1,826","1,491","11,540",0,"3,186","16,217","18,043",0,0.623,"5,000","1,814"
2117,,calced,1221817,QUDS,n,PNI,POOLED,9203928,TANKER CHEMICAL,CLEAN TANKER,28981,2000,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500","1,115","1,338","1,077",25,845,266,200,295,115,163,"5,439",38,"5,477","1,456","1,826","1,491","11,540",0,"3,186","16,217","18,043",0,0.623,"5,000","1,814"
2118,,calced,1221819,QURTUBA,n,PNI,POOLED,9247077,TANKER CHEMICAL,CLEAN TANKER,29576,2003,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500",997,"1,199",964,19,754,236,177,262,104,147,"4,859",33,"4,892","1,301","1,631","1,471","11,777",0,"3,143","16,391","18,022",0,0.609,"4,763","1,620"
2119,,calced,1221820,TAIBAH,n,PNI,POOLED,9203930,TANKER CHEMICAL,CLEAN TANKER,28981,2000,SAUDI ARABIA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500","1,115","1,338","1,077",25,845,266,200,295,115,163,"5,439",38,"5,477","1,456","1,826","1,491","11,540",0,"3,186","16,217","18,043",0,0.623,"5,000","1,814"
2120,,calced,1221822,QURTUBA,n,PNI,POOLED,9247077,TANKER CHEMICAL,CLEAN TANKER,29576,2003,DOMINICA,SAUDI ARABIA,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"9,500",II_event,"4,700","4,700","4,700","50,000",CO_4_4THS,"50,000","9,500","9,500",997,"1,199",964,19,754,236,177,262,104,147,"4,859",33,"4,892","1,301","1,631","1,471","11,777",0,"3,143","16,391","18,022",0,0.609,"4,763","1,620"
2121,,calced,1221923,BW FALCON,n,PNI,POOLED,9607186,TANKER CHEMICAL,CLEAN TANKER,29768,2015,SINGAPORE,SINGAPORE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",790,706,512,15,937,232,94,200,88,152,"3,726",30,"3,756",999,"1,252","1,432","11,854",0,"3,059","16,345","17,597",0,0.591,"4,301","1,242"
2122,,calced,1221924,BW EGRET,n,PNI,POOLED,9607174,TANKER CHEMICAL,CLEAN TANKER,29768,2014,SINGAPORE,SINGAPORE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",790,706,512,15,937,232,94,200,88,152,"3,726",30,"3,756",999,"1,252","1,432","11,854",0,"3,059","16,345","17,597",0,0.591,"4,301","1,242"
2123,,calced,1221925,BW RHINE,n,PNI,POOLED,9341940,TANKER PRODUCT,CLEAN TANKER,43797,2008,SINGAPORE,SINGAPORE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",404,581,487,10,696,471,179,270,99,69,"3,266",31,"3,297",877,"1,099","1,416","17,440",0,"3,026","21,882","22,981",0,0.525,"4,115","1,089"
2124,,calced,1221928,BW YANGTZE,n,PNI,POOLED,9393096,TANKER PRODUCT,CLEAN TANKER,43797,2009,SINGAPORE,SINGAPORE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",404,581,487,10,696,471,179,270,99,69,"3,266",31,"3,297",877,"1,099","1,416","17,440",0,"3,026","21,882","22,981",0,0.525,"4,115","1,089"
2125,,calced,1221929,BW CLYDE,n,PNI,POOLED,9269245,TANKER PRODUCT,CLEAN TANKER,42011,2004,SINGAPORE,SINGAPORE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"27,500",II_event,"20,000",430,430,"10,000",CO_1_4THS,"10,000","27,500","10,000",395,568,477,10,676,461,173,266,98,68,"3,192",31,"3,223",857,"1,074","1,414","16,729",0,"3,020","21,163","22,237",0,0.529,"4,084","1,064"
