Indexes,,,Vessel Details,,,,,,,,,,,,,,,Deductible Details,,,,,,,,,,,,Burning Costs,,,,,,,,,,,,,,,Loading Costs,,,,,Final Premiums,,,,
#,QuoteID,Status,ppoidx,Vessel Name,NS,Segment,Mutuality,IMO,Ship Type,GXL Category,Grs Tonnage,Built Year,Vessel Flag,Domicile,Memb. Exper.,DRAT,NPRI Limit ($m),Ded. Fee Treatment,Cgo Evt/Voy,Ded Cgo,Crew Evt/Voy,Ded Crew,Ded Stev.,Ded Pass.,Ded FFO,RDC 1/4ths,Ded Coll.,Ded Poll.,Ded Other,Cargo,Crew Accident,Crew Illness,Stevedore & 3rd Party,Passenger,Fixed & Floating Objects,Collision,Pollution,"Deviations, Stowaways & Fines",Accidents and Breakdowns,Retained,Abatement,Before Modifiers,After AADL,After Sliders,Pool,RI GXL,RI NON-GXL,Mgt. Expenses,Total Loads,Total Premium,Check0,Rate per Ton,ALR Retained,ALR Retained Less Expenses
2165,66265e1697a8f9f101012cd5,calced,1222873,CITRON,n,PNI,POOLED,9380362,TANKER CHEMICAL,CLEAN TANKER,29295,2007,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11665,0.00,2983,16044,16952,0.00,0.58,3880,897
2166,66265e1697a8f9f101012cd5,calced,1222875,CITRUS,n,PNI,POOLED,9380374,TANKER CHEMICAL,CLEAN TANKER,29295,2008,MALTA,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,677,642,471,12,371,176,134,205,70,88,2846,33,2879,765,960,1402,11665,0.00,2995,16062,17022,0.00,0.58,3944,949
2167,66265e1697a8f9f101012cd5,calced,1222876,ALPINE MADELEINE,n,PNI,POOLED,9380518,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11654,0.00,2983,16033,16941,0.00,0.58,3880,897
2168,66265e1697a8f9f101012cd5,calced,1222877,ALPINE MAYA,n,PNI,POOLED,9387932,TANKER CHEMICAL,CLEAN TANKER,29733,2010,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11840,0.00,2983,16219,17127,0.00,0.58,3880,897
2169,66265e1697a8f9f101012cd5,calced,1222878,ALPINE MELINA,n,PNI,POOLED,9387944,TANKER CHEMICAL,CLEAN TANKER,29733,2010,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11840,0.00,2983,16219,17127,0.00,0.58,3880,897
2170,66265e1697a8f9f101012cd5,calced,1222879,ATLANTIC POLARIS,n,PNI,POOLED,9392779,TANKER CHEMICAL,CLEAN TANKER,29266,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11654,0.00,2983,16033,16941,0.00,0.58,3880,897
2171,66265e1697a8f9f101012cd5,calced,1222880,ATLANTIC PISCES,n,PNI,POOLED,9392781,TANKER CHEMICAL,CLEAN TANKER,29266,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11654,0.00,2983,16033,16941,0.00,0.58,3880,897
2172,66265e1697a8f9f101012cd5,calced,1222881,ADRIATIC WAVE,n,PNI,POOLED,9387918,TANKER CHEMICAL,CLEAN TANKER,29733,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11840,0.00,2983,16219,17127,0.00,0.58,3880,897
2173,66265e1697a8f9f101012cd5,calced,1222882,ALPINE MATHILDE,n,PNI,POOLED,9380506,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11654,0.00,2983,16033,16941,0.00,0.58,3880,897
2174,66265e1697a8f9f101012cd5,calced,1222883,AEGEAN WAVE,n,PNI,POOLED,9387920,TANKER CHEMICAL,CLEAN TANKER,29733,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11840,0.00,2983,16219,17127,0.00,0.58,3880,897
2175,66265e1697a8f9f101012cd5,calced,1222884,ALPINE MIA,n,PNI,POOLED,9391426,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11654,0.00,2983,16033,16941,0.00,0.58,3880,897
2176,66265e1697a8f9f101012cd5,calced,1222885,ALPINE MAGIC,n,PNI,POOLED,9392793,TANKER CHEMICAL,CLEAN TANKER,29266,2009,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11654,0.00,2983,16033,16941,0.00,0.58,3880,897
2177,66265e1697a8f9f101012cd5,calced,1222886,ATLANTIC AQUARIUS,n,PNI,POOLED,9381756,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11654,0.00,2983,16033,16941,0.00,0.58,3880,897
2178,66265e1697a8f9f101012cd5,calced,1222887,ATLANTIC LEO,n,PNI,POOLED,9381768,TANKER CHEMICAL,CLEAN TANKER,29266,2008,HONG KONG,USA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"14,500",II_event,"14,500","14,500","14,500","25,000",CO_4_4THS,25000,0,11000,631,601,438,12,371,167,121,195,65,88,2689,31,2720,723,907,1396,11654,0.00,2983,16033,16941,0.00,0.58,3880,897
2179,66265e1697a8f9f101012cd5,calced,1223564,LEADER,n,PNI,POOLED,9403542,TANKER PRODUCT,CLEAN TANKER,42331,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","11,905",CO_1_4THS,11905,11905,11905,395,549,453,9,298,446,171,289,96,50,2756,35,2791,742,930,1399,16856,0.00,2988,21243,22173,0.00,0.52,3907,919
2180,66265e1697a8f9f101012cd5,calced,1223599,SERENGETI,n,PNI,POOLED,9403554,TANKER PRODUCT,CLEAN TANKER,42331,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","11,905",CO_1_4THS,11905,11905,11905,395,549,453,9,298,446,171,289,96,50,2756,35,2791,742,930,1399,16856,0.00,2988,21243,22173,0.00,0.52,3907,919
2181,66265e1697a8f9f101012cd5,calced,1223601,SOVEREIGN,n,PNI,POOLED,9390939,TANKER PRODUCT,CLEAN TANKER,42331,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","11,905",CO_1_4THS,11905,11905,11905,395,549,453,9,298,446,171,289,96,50,2756,35,2791,742,930,1399,16856,0.00,2988,21243,22173,0.00,0.52,3907,919
2182,66265e1697a8f9f101012cd5,calced,1223604,CONSTANTINOS,n,PNI,POOLED,9406910,TANKER PRODUCT,CLEAN TANKER,42010,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","11,905",CO_1_4THS,11905,11905,11905,395,549,453,9,298,446,171,289,96,50,2756,35,2791,742,930,1399,16728,0.00,2988,21115,22045,0.00,0.53,3907,919
2183,66265e1697a8f9f101012cd5,calced,1223605,MAISTROS,n,PNI,POOLED,9407847,TANKER PRODUCT,CLEAN TANKER,42010,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","11,905",CO_1_4THS,11905,11905,11905,395,549,453,9,298,446,171,289,96,50,2756,35,2791,742,930,1399,16728,0.00,2988,21115,22045,0.00,0.53,3907,919
2184,66265e1697a8f9f101012cd5,calced,1223606,SCIROCCO,n,PNI,POOLED,9407835,TANKER PRODUCT,CLEAN TANKER,42010,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","11,905",CO_1_4THS,11905,11905,11905,395,549,453,9,298,446,171,289,96,50,2756,35,2791,742,930,1399,16728,0.00,2988,21115,22045,0.00,0.53,3907,919
2185,66265e1697a8f9f101012cd5,calced,1223607,MELTEMI,n,PNI,POOLED,9407823,TANKER PRODUCT,CLEAN TANKER,42010,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","11,905",CO_1_4THS,11905,11905,11905,395,549,453,9,298,446,171,289,96,50,2756,35,2791,742,930,1399,16728,0.00,2988,21115,22045,0.00,0.53,3907,919
2186,66265e1697a8f9f101012cd5,calced,1223620,ALPINE LEGEND,n,PNI,POOLED,9478705,TANKER CHEMICAL,CLEAN TANKER,29826,2010,MARSHALL ISLANDS,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"7,750",II_event,"12,000","12,000","12,000","27,500",CO_4_4THS,27500,5250,5250,1173,1128,833,25,556,290,215,321,130,127,4798,39,4837,1286,1613,1469,11877,0.00,3139,16485,18098,0.00,0.61,4739,1600
2187,66265e1697a8f9f101012cd5,calced,1223624,ALPINE MEADOW,n,PNI,POOLED,9478688,TANKER CHEMICAL,CLEAN TANKER,29826,2010,MARSHALL ISLANDS,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"7,750",II_event,"12,000","12,000","12,000","27,500",CO_4_4THS,27500,5250,5250,1173,1128,833,25,556,290,215,321,130,127,4798,39,4837,1286,1613,1469,11877,0.00,3139,16485,18098,0.00,0.61,4739,1600
2188,66265e1697a8f9f101012cd5,calced,1223714,ELKA ANGELIQUE,n,PNI,POOLED,9216913,TANKER CHEMICAL,CLEAN TANKER,27539,2001,LIBERIA,GREECE,-0.3,2.5,1000,Fees EXcluded,CA_voyage,"11,000",II_event,"11,000","6,000","6,000",0,CO_4_4THS,75000,0,6000,1083,797,768,19,816,270,142,238,102,90,4325,37,4362,1160,1454,1453,10966,0.00,3104,15523,16977,0.00,0.62,4546,1442
2189,66265e1697a8f9f101012cd5,calced,1223716,ELKA ELEFTHERIA,n,PNI,POOLED,9216925,TANKER CHEMICAL,CLEAN TANKER,27539,2001,LIBERIA,GREECE,-0.3,2.5,1000,Fees EXcluded,CA_voyage,"11,000",II_event,"11,000","6,000","6,000",0,CO_4_4THS,75000,0,6000,1083,797,768,19,816,270,142,238,102,90,4325,37,4362,1160,1454,1453,10966,0.00,3104,15523,16977,0.00,0.62,4546,1442
2190,66265e1697a8f9f101012cd5,calced,1223717,ELKA ELEFSIS,n,PNI,POOLED,9705914,TANKER CHEMICAL,CLEAN TANKER,31905,2015,LIBERIA,GREECE,-0.3,2.5,1000,Fees EXcluded,CA_voyage,"11,000",II_event,"11,000","6,000","6,000",0,CO_4_4THS,75000,0,6000,803,696,669,14,716,220,115,200,76,78,3587,30,3617,962,1206,1427,12705,0.00,3049,17181,18387,0.00,0.58,4245,1196
2191,66265e1697a8f9f101012cd5,calced,1223718,ELKA NIKOLAS,n,PNI,POOLED,9216901,TANKER CHEMICAL,CLEAN TANKER,27542,2001,LIBERIA,GREECE,-0.3,2.5,1000,Fees EXcluded,CA_voyage,"11,000",II_event,"11,000","6,000","6,000",0,CO_4_4THS,75000,0,6000,1083,797,768,19,816,270,142,238,102,90,4325,37,4362,1160,1454,1453,10967,0.00,3104,15524,16978,0.00,0.62,4546,1442
2192,66265e1697a8f9f101012cd5,calced,1223728,PACIFIC BERYL,n,PNI,POOLED,9402782,TANKER PRODUCT,CLEAN TANKER,26916,2010,SINGAPORE,SINGAPORE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"5,000",II_event,"5,000","5,000","5,000","1,000",CO_1_4THS,1000,1000,1000,386,544,500,8,291,343,123,225,101,51,2572,28,2600,691,867,1392,10718,0.00,2974,15084,15952,0.00,0.59,3832,858
2193,66265e1697a8f9f101012cd5,calced,1223731,SILVER RAY,n,PNI,POOLED,9493133,TANKER CHEMICAL,CLEAN TANKER,11733,2013,LIBERIA,SINGAPORE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"5,000",II_event,"5,000","5,000","5,000","1,000",CO_1_4THS,1000,1000,1000,664,524,419,8,368,164,64,164,78,91,2544,23,2567,682,856,1391,4672,0.00,2972,9035,9891,0.00,0.84,3820,848
2194,66265e1697a8f9f101012cd5,calced,1223734,GOLDEN RAY,n,PNI,POOLED,9640102,TANKER CHEMICAL,CLEAN TANKER,11733,2012,LIBERIA,SINGAPORE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"5,000",II_event,"5,000","5,000","5,000","1,000",CO_1_4THS,1000,1000,1000,733,580,466,9,405,180,72,183,86,99,2813,28,2841,755,947,1400,4672,0.00,2992,9064,10011,0.00,0.85,3930,938
2195,66265e1697a8f9f101012cd5,calced,1223758,IVORY RAY,n,PNI,POOLED,9505986,TANKER CHEMICAL,CLEAN TANKER,11987,2011,LIBERIA,SINGAPORE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"5,000",II_event,"5,000","5,000","5,000","1,000",CO_1_4THS,1000,1000,1000,733,580,466,9,405,180,72,183,86,99,2813,28,2841,755,947,1400,4773,0.00,2992,9165,10112,0.00,0.84,3930,938
2196,66265e1697a8f9f101012cd5,calced,1223763,PACIFIC DIAMOND,n,PNI,POOLED,9573660,TANKER PRODUCT,CLEAN TANKER,28778,2010,LIBERIA,SINGAPORE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"5,000",II_event,"5,000","5,000","5,000","1,000",CO_1_4THS,1000,1000,1000,327,488,447,7,305,306,112,202,86,28,2308,27,2335,621,778,1383,11459,0.00,2955,15797,16575,0.00,0.58,3725,770
2197,66265e1697a8f9f101012cd5,calced,1223768,CRIMSON RAY,n,PNI,POOLED,9347152,TANKER CHEMICAL,CLEAN TANKER,11662,2007,SINGAPORE,SINGAPORE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"5,000",II_event,"5,000","5,000","5,000","1,000",CO_1_4THS,1000,1000,1000,857,677,540,10,405,212,84,211,99,124,3219,31,3250,864,1083,1415,4644,0.00,3022,9081,10164,0.00,0.87,4095,1073
2198,66265e1697a8f9f101012cd5,calced,1223778,ETC NEFERTARI,n,PNI,POOLED,9399612,TANKER PRODUCT,CLEAN TANKER,30952,2011,LIBERIA,EGYPT,-0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"15,000",II_event,"9,000","9,000","9,000","11,000",CO_4_4THS,55000,7000,7000,98,485,387,3,144,196,132,185,61,28,1719,36,1755,467,585,1363,12325,0.00,2912,16600,17185,0.00,0.56,3485,573
2199,66265e1697a8f9f101012cd5,calced,1223835,ISOLA BLU,n,PNI,POOLED,9396749,TANKER CHEMICAL,CLEAN TANKER,30040,2008,ITALY,ITALY,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"30,000",II_event,"10,000","10,000","10,000","30,000",CO_4_4THS,30000,30000,30000,733,941,706,14,398,230,170,215,78,81,3566,44,3610,960,1203,1427,11962,0.00,3048,16437,17640,0.00,0.59,4237,1189
2200,66265e1697a8f9f101012cd5,calced,1223838,ISOLA CORALLO,n,PNI,POOLED,9396751,TANKER CHEMICAL,CLEAN TANKER,30123,2008,MALTA,ITALY,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"30,000",II_event,"10,000","10,000","10,000","30,000",CO_4_4THS,30000,30000,30000,491,631,472,11,398,152,113,151,55,81,2555,29,2584,687,861,1392,11995,0.00,2973,16360,17221,0.00,0.57,3825,852
2201,66265e1697a8f9f101012cd5,calced,1223852,NAVIG8 HONOR,n,PNI,POOLED,9556181,TANKER PRODUCT,CLEAN TANKER,42295,2011,MARSHALL ISLANDS,UK MAINLAND,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"10,850","10,850","10,850","16,750",CO_1_4THS,16750,16750,16750,316,536,456,8,260,346,137,223,73,27,2382,37,2419,643,806,1386,16842,0.00,2961,21189,21995,0.00,0.52,3755,794
2202,66265e1697a8f9f101012cd5,calced,1223853,CHEMICAL AQUARIUS,n,PNI,POOLED,9576820,TANKER CHEMICAL,CLEAN TANKER,11383,2012,HONG KONG,UK MAINLAND,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"27,000",II_event,"10,100","10,100","10,100","25,000",CO_1_4THS,25000,25000,25000,633,466,350,8,311,142,60,139,59,84,2252,28,2280,606,760,1381,4533,0.00,2951,8865,9625,0.00,0.85,3702,751
2203,66265e1697a8f9f101012cd5,calced,1223854,NAVIG8 STEALTH SV,n,PNI,POOLED,9396725,TANKER CHEMICAL,CLEAN TANKER,30040,2008,MARSHALL ISLANDS,UK MAINLAND,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"10,850","10,850","10,850","16,750",CO_1_4THS,16750,16750,16750,681,715,537,12,389,187,77,181,66,86,2931,32,2963,788,988,1405,11962,0.00,3001,16368,17356,0.00,0.58,3978,977
2204,66265e1697a8f9f101012cd5,calced,1223855,NAVIG8 CONSTELLATION,n,PNI,POOLED,9489118,TANKER CHEMICAL,CLEAN TANKER,29279,2013,MARSHALL ISLANDS,UK MAINLAND,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"10,850","10,850","10,850","16,750",CO_1_4THS,16750,16750,16750,618,649,485,12,355,174,72,164,61,81,2671,29,2700,718,900,1396,11659,0.00,2982,16037,16936,0.00,0.58,3873,891
2205,66265e1697a8f9f101012cd5,calced,1223856,NAVIG8 UNIVERSE,n,PNI,POOLED,9489106,TANKER CHEMICAL,CLEAN TANKER,29279,2013,MARSHALL ISLANDS,UK MAINLAND,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"10,850","10,850","10,850","16,750",CO_1_4THS,16750,16750,16750,618,649,485,12,355,174,72,164,61,81,2671,29,2700,718,900,1396,11659,0.00,2982,16037,16936,0.00,0.58,3873,891
2206,66265e1697a8f9f101012cd5,calced,1223857,AURELIA,n,PNI,POOLED,9342621,TANKER PRODUCT,CLEAN TANKER,4292,2007,SINGAPORE,UK MAINLAND,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"10,850","10,850","10,850","16,750",CO_1_4THS,16750,16750,16750,316,247,213,2,117,154,61,99,70,13,1292,19,1311,349,437,1348,1709,0.00,2879,5936,6373,0.00,1.49,3310,431
2207,66265e1697a8f9f101012cd5,calced,1223859,CHEMICAL AQUARIUS,n,PNI,POOLED,9576820,TANKER CHEMICAL,CLEAN TANKER,11383,2012,HONG KONG,UK MAINLAND,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"27,000",II_event,"10,100","10,100","10,100","25,000",CO_1_4THS,25000,25000,25000,633,466,350,8,311,142,60,139,59,84,2252,28,2280,606,760,1381,4533,0.00,2951,8865,9625,0.00,0.85,3702,751
2208,66265e1697a8f9f101012cd5,calced,1223860,AURELIA 1,n,PNI,POOLED,9342621,TANKER PRODUCT,CLEAN TANKER,4292,2007,MARSHALL ISLANDS,UK MAINLAND,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"22,000",II_event,"10,850","10,850","10,850","16,750",CO_1_4THS,16750,16750,16750,308,244,211,2,117,154,60,98,66,13,1273,19,1292,343,431,1347,1709,0.00,2878,5934,6365,0.00,1.48,3302,424
2209,66265e1697a8f9f101012cd5,calced,1223931,JAG PAHEL,n,PNI,POOLED,9289506,TANKER CHEMICAL,CLEAN TANKER,27627,2004,INDIA,INDIA,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"7,500",II_event,"5,500","5,500","5,500","5,750",CO_1_4THS,5750,5750,5750,974,1037,824,14,620,261,100,254,106,123,4313,32,4345,1155,1449,1452,11001,0.00,3103,15556,17005,0.00,0.62,4541,1438
2210,66265e1697a8f9f101012cd5,calced,1223935,JAG PUSHPA,n,PNI,POOLED,9315733,TANKER CHEMICAL,CLEAN TANKER,29909,2007,INDIA,INDIA,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"7,500",II_event,"5,500","5,500","5,500","5,750",CO_1_4THS,5750,5750,5750,835,961,767,14,580,236,94,229,93,112,3921,30,3951,1050,1317,1439,11910,0.00,3074,16423,17739,0.00,0.59,4381,1307
2211,66265e1697a8f9f101012cd5,calced,1223938,JAG AMISHA,n,PNI,POOLED,9388924,TANKER PRODUCT,CLEAN TANKER,42403,2009,INDIA,INDIA,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"7,500",II_event,"5,500","5,500","5,500","5,750",CO_1_4THS,5750,5750,5750,386,720,654,9,386,429,161,283,93,50,3171,31,3202,851,1067,1413,16885,0.00,3018,21316,22383,0.00,0.53,4075,1057
2212,66265e1697a8f9f101012cd5,calced,1223939,JAG APARNA,n,PNI,POOLED,9388936,TANKER PRODUCT,CLEAN TANKER,42403,2009,INDIA,INDIA,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"7,500",II_event,"5,500","5,500","5,500","5,750",CO_1_4THS,5750,5750,5750,386,720,654,9,386,429,161,283,93,50,3171,31,3202,851,1067,1413,16885,0.00,3018,21316,22383,0.00,0.53,4075,1057
2213,66265e1697a8f9f101012cd5,calced,1223943,JAG PUNIT,n,PNI,POOLED,9709984,TANKER CHEMICAL,CLEAN TANKER,29967,2016,INDIA,INDIA,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"7,500",II_event,"5,500","5,500","5,500","5,750",CO_1_4THS,5750,5750,5750,757,873,693,12,522,211,85,210,83,100,3546,28,3574,950,1191,1426,11933,0.00,3046,16405,17596,0.00,0.59,4228,1182
2214,66265e1697a8f9f101012cd5,calced,1223953,ENERGY PUMA,n,PNI,POOLED,9388027,TANKER CHEMICAL,CLEAN TANKER,29605,2008,ISLE OF MAN,GREECE,0.3,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,000",II_event,"4,500","4,500","4,500","4,500",CO_1_4THS,4500,4500,4500,1422,1737,1406,29,877,413,161,403,163,168,6779,34,6813,1811,2271,1537,11789,0.00,3284,16610,18881,0.00,0.64,5544,2260
2215,66265e1697a8f9f101012cd5,calced,1223955,GULF MIST,n,PNI,POOLED,9335147,TANKER CHEMICAL,CLEAN TANKER,23656,2007,BAHAMAS,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,900",II_event,"7,000","7,000","7,000","7,400",CO_1_4THS,7400,7400,7400,741,715,559,12,450,193,79,188,82,98,3117,29,3146,836,1049,1411,9420,0.00,3015,13846,14895,0.00,0.63,4054,1039
2216,66265e1697a8f9f101012cd5,calced,1223956,GULF MEWS,n,PNI,POOLED,9335135,TANKER CHEMICAL,CLEAN TANKER,23656,2007,BAHAMAS,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,900",II_event,"7,000","7,000","7,000","7,400",CO_1_4THS,7400,7400,7400,741,715,559,12,450,193,79,188,82,98,3117,29,3146,836,1049,1411,9420,0.00,3015,13846,14895,0.00,0.63,4054,1039
2217,66265e1697a8f9f101012cd5,calced,1223957,GULF BAYNUNAH,n,PNI,POOLED,9381562,TANKER CHEMICAL,CLEAN TANKER,29508,2008,BAHAMAS,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,900",II_event,"7,000","7,000","7,000","7,400",CO_1_4THS,7400,7400,7400,685,772,602,12,484,194,79,188,75,98,3189,29,3218,856,1073,1413,11750,0.00,3020,16183,17256,0.00,0.59,4083,1063
2218,66265e1697a8f9f101012cd5,calced,1223958,GULF COBALT,n,PNI,POOLED,9389849,TANKER PRODUCT,CLEAN TANKER,42446,2009,BAHAMAS,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,900",II_event,"7,000","7,000","7,000","7,400",CO_1_4THS,7400,7400,7400,319,577,513,8,324,354,139,235,81,42,2592,31,2623,697,874,1393,16902,0.00,2976,21271,22145,0.00,0.52,3840,864
2219,66265e1697a8f9f101012cd5,calced,1223959,GULF COAST,n,PNI,POOLED,9298674,TANKER PRODUCT,CLEAN TANKER,42443,2005,BAHAMAS,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,900",II_event,"7,000","7,000","7,000","7,400",CO_1_4THS,7400,7400,7400,310,562,503,8,317,348,134,229,76,37,2524,31,2555,679,852,1391,16901,0.00,2971,21263,22115,0.00,0.52,3813,842
2220,66265e1697a8f9f101012cd5,calced,1223960,GULF CORAL,n,PNI,POOLED,9389851,TANKER PRODUCT,CLEAN TANKER,42446,2009,BAHAMAS,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,900",II_event,"7,000","7,000","7,000","7,400",CO_1_4THS,7400,7400,7400,319,577,513,8,324,354,139,235,81,42,2592,31,2623,697,874,1393,16902,0.00,2976,21271,22145,0.00,0.52,3840,864
2221,66265e1697a8f9f101012cd5,calced,1223961,GULF ELAN,n,PNI,POOLED,9335109,TANKER CHEMICAL,CLEAN TANKER,29490,2007,BAHAMAS,UNITED ARAB EMIRATES,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,900",II_event,"7,000","7,000","7,000","7,400",CO_1_4THS,7400,7400,7400,685,772,602,12,484,194,79,188,75,98,3189,29,3218,856,1073,1413,11743,0.00,3020,16176,17249,0.00,0.59,4083,1063
